ID,Nome,Localidade,Profissao
43177009,L�dia Gouveia,Santarem    Ourém    Freixianda    2 792     3 016,Gestor de produto
10965903,Alessandra Piteira,Santarem    Rio Maior    Malaqueijo    464    584,Cientista de dados
53597118,Renato Mascarenhas,Porto    Gondomar    Meinedo    4 278     843,Programador / Desenvolvedor de software
24018407,Faustino Rua,Porto    Póvoa de Varzim    Aguçadoura    4 530     347,Solicitador
83257041,Neli Doutiz,Beja    Ourique    Sta. Luzia    393    3 489,Economista
56118072,Lilian Menezes,Santarem    Ferreira do Zêzere    Pias    534    987,Motorista
29149573,Miriam Aires,Braga    Vila Verde    Vila de Prado    4 381     560,Guarda prisional
49737964,Brandon Abranches,Viseu    Viseu    Viseu (Coração de Jesus)    8 716     227,Eletricista
18487369,Alexandre Sintra,Santarem    Santarem    Abrã    1 221     2 242,Web designer
48804261,Marisela Maciel,Guarda    Guarda    Alvendre    231    1 294,Freelancer
93680888,Sara Cavaco,Braga    Guimarães    Conde    1 437     155,Cuidador de idosos
55027937,Cleusa Carrasco,Viseu    Viseu    Santos Evos    1 642     1 243,Engenheiro industrial
23079355,Neiva Cust�dio,Santarem    Rio Maior    Alcobertas    2 033     3 203,Segurança privado
17688890,Estela Mariz,Bragança    Vinhais    Moimenta    184    1 735,Advogado
15808357,Wilker Bogalho,Aveiro    Vagos    Vagos    4 010     2 158,Designer gráfico
21899913,J�lia Fartaria,Guarda    Almeida    Azinhal    82    1 080,Engenheiro químico
10608322,R�ben Vasconcelos,Porto    Santo Tirso    Reguenga    1 595     393,Babysitter
38155047,Leandra Rico,Setúbal    Sesimbra    Sesimbra (Santiago)    5 793     199,Formador profissional
55092056,Priscila Ramalho,Porto    Baião    Ribadouro    410    307,DevOps engineer
10838659,Sabina Alvarenga,Viseu    Viseu    Bodiosa    3 110     2 560,Técnico de manutenção
37548078,Ermelinda Noguera,Bragança    Alfândega da Fé    Vilarelhos    335    1 215,Engenheiro eletrotécnico
34935572,N�vea Borba,Castelo Branco    Fundão    Lavacolhos    242    1 938,Engenheiro civil
95061264,Arcelino Lous�,Porto    Penafiel    Pinheiro    2 297     447,Veterinário
28490822,L�vio Maranh�o,Porto    Marco de Canaveses    Rio de Galinhas    1 841     178,Formador profissional
88913839,Amilcar Britto,Santarem    Almeirim    Almeirim    11 607     6 904,Polícia
19159565,Albano Vilhena,Porto    Matosinhos    Leça do Bailio    15 673     888,Relações públicas
20365176,Mara Sousa,Vila Real    Vila Real    Folhadela    1 897     1 559,Consultor financeiro
45187346,Rebeca Pires,Açores    Horta    Horta (Angústias)    2 784     412,Guia turístico
10812917,Josu� Grande,Braga    Braga    Este (S. Mamede)    1 709     578,Analista de dados
89432533,Calvino Borba,Braga    Braga    Real    4 871     132,Fotógrafo
27043293,Ol�via Melancia,Bragança    Vimioso    Pinelo    271    3 313,Engenheiro agrónomo
31113467,Ferdinanda Noguera,Braga    Guimarães    Longos    1 699     705,Ator
17846316,Edelina Vilarim,Coimbra    Penacova    S. Pedro de Alva    1 810     2 837,Gestor de e-commerce
50953709,Evangelina Laureano,Braga    Vieira do Minho Mosteiro    931    1 062,Psicólogo
42171240,Lisandro Peres,Santarem    Ourém    N. S. das Misericórdias    5 207     4 235,Relações públicas
37795361,R�mulo Alancastre,Porto    Póvoa de Varzim    Estela    2 596     1 173,Designer gráfico
37611324,Amilcar J�dice,Porto    Póvoa de Varzim    Argivai    2 187     232,Empreendedor
15331436,Leticia Quintal,Viana do castelo    Monção    Cambeses    484    417,Dentista
44272092,M�nica Malho,Santarem    Salvaterra de Magos    Salvaterra de Magos    5 123     3 498,Explicador / tutor
41077942,Elizabeth Motta,Porto    Vila do Conde    Macieira da Maia    1 898     526,Jornalista
26631909,Belmiro Torreiro,Castelo Branco    Fundão    Bogas de Baixo    275    3 390,Engenheiro agrónomo
52706271,Nabal Salgado,Castelo Branco    Covilhã    Aldeia de S. Francisco de Assis    692    1 624,Empregado de mesa
15990892,Pilar Almeida,Guarda    Gouveia    Paços da Serra    726    974,Médico
12302981,Consuela Pegado,Aveiro    Aveiro    N. S. de Fátima    1 870     1 244,Bombeiro
61984627,Renato Nolasco,Porto    Vila Nova de Gaia    Vilar de Andorinho    16 710     652,Animador turístico
21163650,Rafaela Mendon�a,Açores    Angra do Heroísmo    Vila de S. Sebastião    1 984     2 436,Fotógrafo
48131144,Karen Bivar,Guarda    Sabugal    Lajeosa    258    1 482,Relações públicas
17139061,Bianca Rem�gio,Vila Real    Chaves    Santo Estêvão    632    879,Segurança privado
13163743,Quixote Marins,Castelo Branco    Penamacôr    Meimoa    456    2 058,Engenheiro informático
27657407,Nivaldo Ara�jo,Guarda    Gouveia    Vila Nova de Tazem    2 011     1 577,Eletricista
65323547,Clementino Caldeira,Setúbal    Grândola    Carvalhal    1 600     5 600,Especialista em cibersegurança
34101476,Fl�r Torcato,Braga    Terras de Bouro Moimenta    803    305,Freelancer
64282836,Romualdo Areosa,Vila Real    Vila Pouca de Aguiar    Telões    1 630     4 535,Pedreiro
63527130,Anabela Nor�es,Açores    Ribeira Grande    Rabo de Peixe    7 407     1 698,Formador profissional
12275565,Martinho Borges,Braga    Barcelos    Quintiães    693    601,Cuidador de idosos
68674952,Norberto Rebotim,Braga    Guimarães    Mesão Frio    4 003     462,Consultor financeiro
10431209,Joaquim Madureira,Braga    Barcelos    Aguiar    574    245,Designer gráfico
21343011,Aida Olivera,Bragança    Bragança    Nogueira    431    1 365,Analista de investimentos
43193205,Albano Garcia,Bragança    Bragança    Paradinha Nova    150    1 572,Carpinteiro
11572327,Leandro Flores,Braga    Guimarães    Urgezes    5 124     462,Veterinário
11071047,Amadeu Escobar,Porto    Santo Tirso    Lama    1 515     214,Carpinteiro
93437424,Omar Lacerda,Aveiro    Águeda    Lamas do Vouga    760    376,Bombeiro
18753751,Obede Ribeiro,Castelo Branco    Fundão    Salgueiro    807    5 649,Psicólogo
17466323,N�dia Carvalho,Castelo Branco    Penamacôr    Meimão    347    3 322,Empregado de mesa
31439213,Dulce Ramallo,Bragança    Bragança    Pinela    244    2 184,Estafeta
26042793,M�ximo Vilanova,Porto    Póvoa de Varzim    A Ver-o-Mar    8 961     521,Educador de infância
69382133,Loide Regalado,Porto    Vila do Conde    Guilhabreu    2 386     708,Engenheiro civil
23564875,Mauro Coronel,Porto    Penafiel    Milhundos    1 657     448,Veterinário
12229677,Rosinha Fonseca,Porto    Penafiel    Figueira    351    635,Assistente social
20734901,Filipa Galante,Viseu    Tabuaço    Paradela    151    580,Técnico de radiologia
34578462,Vanda Andrade,Braga    Vila Verde    Passó    237    216,Empregado de mesa
17746953,Patr�cio A�ores,Vila Real    Vila Pouca de Aguiar    Vila Pouca de Aguiar    3 456     2 270,Técnico ambiental
80034652,Lourival Candeias,Setúbal    Barreiro    Barreiro    8 822     373,Gestor de transportes
36195648,Carla Ourique,Bragança    Vinhais    Vilar de Lomba    205    2 203,Técnico de análises clínicas
84989954,Ac�cio Bettencourt,Aveiro    Oliveira do Bairro    Oliveira do Bairro    5 731     2 328,Videógrafo
88557698,Efig�nia Liberato,Lisboa    Loures    Portela    15 441     88,Técnico ambiental
56632603,�ngelo Leme,Guarda    Seia    Travancinha    546    1 266,Animador turístico
19857683,Erasmo Noite,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Covelas    400    284,Engenheiro industrial
25796920,Maur�cio Quintanilla,Braga    Barcelos    Grimancelos    861    325,Analista de dados
22897030,Claudino Dantas,Porto    Trofa    Muro    1 972     581,Psicólogo
84999020,Avelino Varela,Braga    Esposende    Belinho    2 146     737,Carpinteiro
98105019,Sheila Medeiros,Viseu    Mangualde    Cunha Baixa    1 133     1 562,Cabeleireiro
24376244,Ester Taveiros,Guarda    Celorico da Beira    Lajeosa do Mondego    783    1 229,Bombeiro
11497660,Adolfo Cartaxo,Madeira    Sta. Cruz    Gaula    3 092     707,Polícia
13326709,Manuel Abelho,Braga    Celorico de Basto    Basto (S. Clemente)    1 587     1 543,Gestor de projetos IT
26780922,Milton Villas Boas,Braga    Braga    Este (S. Mamede)    1 709     578,Médico
54036871,D�bora Torcuato,Vila Real    Vila Real    Quinta    148    419,Veterinário
79017013,Cleide Cunha,Vila Real    Chaves    Vale de Anta    1 200     1 037,Gestor de produto
82923160,Wilson Bou�as,Porto    Gondomar    Meinedo    4 278     843,Maquinista
16962312,F�lix Lousada,Viana do castelo    Caminha    Caminha (Matriz)    1 554     75,Escritor
60462447,Vit�ria Peralta,Viseu    Resende    S. João de Fontoura    857    521,Fisioterapeuta
22011896,Sara Nolasco,Viana do castelo    Valença    Silva    281    539,DevOps engineer
97621241,N�via Zarco,Santarem    Tomar    Além da Ribeira    885    1 232,Técnico administrativo
50075217,Wagner Alancastro,Setúbal    Almada    Laranjeiro    21 175     366,Jornalista
29529644,Dayse Lamego,Viseu    Tondela    Molelos    2 640     1 483,Médico
74499045,Jo�o Arruda,Porto    Felgueiras    Jugueiros    1 531     751,Gestor de projetos IT
19840725,Rosana Bai�o,Braga    Vila Verde    Passó    237    216,Especialista em inteligência artificial
25815634,Melanie Cust�dio,Santarem    Ourém    Ribeira do Fárrio    900    2 092,Empreendedor
29847093,Frederica Fialho,Leiria    Alcobaça    Vestiaria    1 262     631,Juiz
15105751,N�bia Taveiros,Viana do castelo    Arcos de Valdevez    Cendufe    403    211,Economista
12535676,Herodes Ferreira,Santarem    Ferreira do Zêzere    Igreja Nova do Sobral    704    1 307,Eletricista
10420669,Ros�rio Fontes,Braga    Guimarães    Gondomar    676    487,Explicador / tutor
83044934,Edmundo Rebelo,Guarda    Pinhel    Gouveia    358    2 632,Gestor de marketing
39854938,Calebe Freitas,Viseu    Moimenta da Beira    Pêra Velha    264    1 311,Freelancer
93735693,Gilberto Ba�a,Bragança    Bragança    Alfaião    173    1 998,Operador de máquinas
58869187,Anabela Quint�o,Viana do castelo    Paredes de Coura    Agualonga    284    414,Engenheiro agrónomo
59624001,Ladislau Quintanilla,Leiria    Peniche    Ferrel    2 356     1 387,Cuidador de idosos
65478404,D�ris Can�rio,Leiria    Porto de Mós    Mendiga    1 016     2 001,Cozinheiro / chef
19183729,Dorot�ia Batata,Faro    Alcoutim    Vaqueiros    693    14 563,Economista
41194754,Adelmiro Britto,Guarda    Trancoso    Carnicães    192    844,Analista de dados
42002697,Geraldo Aires,Guarda    Gouveia    Vila Nova de Tazem    2 011     1 577,Técnico de radiologia
19005767,Hermes Cisneiros,Santarem    Santarem    Azoia de Cima    537    844,Engenheiro industrial
15645185,L�ia Sabala,Évora    Alandroal    Capelins (Santo António)    673    8 657,Gestor de transportes
55349927,�lvaro Valcanaia,Viseu    Resende    Resende    2 873     1 199,Economista
