ID,Nome,Localidade,Profissao
88880743,Clotilde �lvares,Coimbra    Coimbra    S. Martinho de Árvore    1 003     326,DevOps engineer
27625273,Mar�lia Meireles,Porto    Gondomar    Nogueira    1 060     193,Notário
53854151,Em�lia Gaspar,Braga    Barcelos    Macieira de Rates    1 967     756,Gestor de transportes
67065926,Josefa Natal,Viseu    Mortágua    Pala    1 042     4 910,Educador social
20702890,J�lio Palha,Porto    Felgueiras    Santão    870    242,Engenheiro eletrotécnico
56091958,Heitor Valido,Aveiro    Murtosa    Monte    1 116     240,Funcionário público
15086987,Veloso Forte,Faro    Lagoa (Algarve)    Parchal    3 378     395,Técnico administrativo
79358839,Ricardo Rangel,Setúbal    Santiago do Cacém    Santiago do Cacém    7 274     11 679,Militar
37169785,Nat�lia Doutis,Vila Real    Valpaços    Ervões    752    2 205,Biólogo
46055420,Pilar Teixeira,Viseu    Penalva do Castelo    Germil    445    541,Professor
14462814,Dejanira Canela,Viana do castelo    Valença    Verdoejo    635    382,Técnico de análises clínicas
46149077,Miguel Serralheiro,Castelo Branco    Fundão    Barroca    634    2 314,Relações públicas
17355216,Ap�lo Alvarenga,Castelo Branco    Fundão    Mata da Rainha    214    2 036,Administrador de sistemas
56254377,Efig�nia Arag�o,Leiria    Nazaré    Valado dos Frades    3 308     1 837,Personal trainer
52372025,Amanda Salgado,Viana do castelo    Monção    Barroças e Taias    357    246,Técnico de manutenção
18424364,Abel Lucena,Bragança    Vila Flor    Lodões    142    783,Canalizador
45227155,Nicia Pinto,Santarem    Sardoal    Santiago de Montalegre    316    1 697,Personal trainer
17031065,Quirina Torrado,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Vilela    674    418,Freelancer
72958133,Nina Mendo�a,Braga    Vila Verde    Valdreu    648    1 669,Cientista de dados
12402290,Nicolau Arouca,Setúbal    Barreiro    Santo António da Charneca    10 983     814,Barman
64314506,Felismina Loio,Setúbal    Santiago do Cacém    Vale de Água    756    8 006,Analista de investimentos
27899504,Esdras Boeira,Porto    Santo Tirso    Negrelos (S. Mamede)    2 288     477,Relações públicas
63185962,Carmen Mieiro,Coimbra    Tábua    Vila Nova de Oliveirinha    338    440,Operador logístico
42589795,Cleusa Ara�jo,Leiria    Alcobaça    Vimeiro    2 112     2 052,Engenheiro agrónomo
84761117,Mois�s Pasos,Aveiro    Anadia    Paredes do Bairro    1 092     673,Fotógrafo
16284555,Amanda Sampaio,Beja    Mértola    Corte do Pinto    1 080     7 069,Juiz
12505866,Jeremias Sacramento,Braga    Braga    Lamas    708    85,Biólogo
34308066,L�cio Olivera,Leiria    Porto de Mós    Porto de Mós (S. Pedro)    2 869     1 618,Comercial / vendedor
14725450,Ant�nio Torres,Porto    Gondomar    Barrosas (Santo Estevão)    933    470,Cuidador de idosos
16915895,Jussara Granja,Bragança    Vinhais    Sta.lha    312    2 767,Animador turístico
13339358,Deonilde Letras,Viseu    S. João da Pesqueira    Castanheiro do Sul    474    2 138,Consultor financeiro
34111673,Nicia Cangueiro,Lisboa    Sintra    Agualva    (*)     (*),Formador profissional
58153676,Adalberto Silveira,Viseu    Sernancelhe    Adorigo    420    1 055,Engenheiro eletrotécnico
58501689,D�ria Grangeia,Porto    Penafiel    Sta. Marta    1 310     484,Rececionista de hotel
33087394,Miracema Lancastre,Braga    Vila Nova de Famalicão    Vermoim    2 893     486,Pescador
20799035,Vanusa Paes,Coimbra    Cantanhede    Ançã    2 579     1 811,Web designer
26512347,Silva Frota,Coimbra    Tábua    Póvoa de Midões    660    944,Bombeiro
51312058,Micaela Secadura,Guarda    Almeida    Almeida    1 491     5 234,Especialista em inteligência artificial
19106310,Cristina Goes,Madeira    Ponta do Sol    Canhas    3 214     1 330,Maquinista
24424528,Delfim Leme,Coimbra    Coimbra    Taveiro    2 064     1 023,Babysitter
42994230,Gast�o Narvais,Leiria    Figueiró dos Vinhos    Arega    1 154     2 849,Procurador
14975217,Sebasti�o Vilanova,Braga    Braga    Nogueira    4 815     382,Procurador
22161876,Herm�nia Teves,Braga    Braga    Priscos    1 301     372,Pedreiro
76932781,Virg�nia Sosa,Bragança    Vinhais    Edral    265    2 647,Consultor financeiro
17220786,Yuri Uchoa,Setúbal    Moita    Moita    16 727     1 948,Gestor de transportes
77066958,Liana Pimentel,Bragança    Moncorvo    Adeganha    447    4 896,Militar
15313526,Mira Muxagata,Leiria    Pombal    Abiul    3 090     5 316,Pintor
19915189,Jocosa Ourique,Porto    Felgueiras    Revinhade    810    403,Soldador
21484023,�urea Farinha,Braga    Barcelos    Barcelinhos    1 899     256,DevOps engineer
14517603,Isilda Lage,Bragança    Bragança    Milhão    205    2 821,Web designer
15126488,Argeu Fi�es,Beja    Aljustrel    Rio de Moinhos    864    3 674,Técnico administrativo
23718464,Virgolina Chamusca,Setúbal    Alcácer do Sal    Alcácer do Sal (Sta. Maria do Castelo)    4 268     46 177,Educador social
76605608,Ema Be�a,Braga    Fafe    Travassós    1 621     1 019,Especialista em marketing digital
72842037,Ademar Pedrozo,Viana do castelo    Viana do Castelo    Portela Susã    590    413,Enfermeiro
19982836,Ivone Mayor,Porto    Marco de Canaveses    Constance    1 639     355,Esteticista
14207396,Wilton Barra,Guarda    Celorico da Beira    Linhares    328    1 547,Animador turístico
25511099,Sid�nio Aires,Vila Real    Chaves    Cimo de Vila da Castanheira    605    1 574,Cuidador de idosos
13359207,Paula Natal,Vila Real    Chaves    Seara Velha    187    970,Diretor de hotel
29259552,Ivone Milheiri�o,Viseu    Penalva do Castelo    Trancozelos    332    516,Gestor de transportes
15891667,Dulcineia Albernaz,Castelo Branco    Fundão    Capinha    620    5 192,Professor
10402450,Firmina Modesto,Guarda    Vila Nova de Foz Côa    Sebadelhe    317    780,Fisioterapeuta
69682458,Ariela Estrada,Braga    Vila Verde    Portela das Cabras    256    234,Contabilista
71603245,Oct�vio Gusm�o,Porto    Paredes    Vila Cova de Carros    688    366,Bombeiro
54932281,Jasmim Peralta,Braga    Vieira do Minho Soengas    161    222,Assistente dentário
18649356,Nina Duarte,Lisboa    Torres Vedras    Carvoeira    1 610     1 428,Técnico de recursos humanos
19161623,Carmelinda Ces�rio,Açores    Ponta Delgada    Ponta Delgada (S. José)    8 627     389,Operador de máquinas
39892590,Valdemiro Esp�rito Santo,Santarem    Alcanena    Monsanto    931    1 840,Videógrafo
13485171,Eunice Anjos,Porto    Maia    Silva Escura    2 113     558,Especialista em inteligência artificial
53823624,Am�rico Quinta,Braga    Barcelos    Góios    567    270,Programador / Desenvolvedor de software
74482512,Samuel Bastos,Guarda    Guarda    Aldeia do Bispo    180    1 075,Web designer
29434385,D�lia Moutinho,Viana do castelo    Arcos de Valdevez    Vila Fonche    770    310,Contabilista
63429838,�scar D�maso,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Garfe    1 149     468,Especialista em cibersegurança
37558960,R�bia Veleda,Évora    Évora    Malagueira    13 123     1 778,Professor
22900291,Belmira Quintais,Vila Real    Chaves    Roriz    211    894,Enfermeiro
39344905,Clemente Foqui�o,Viseu    Mortágua    Mortágua    2 797     2 738,Médico
50123834,Gildo Cust�dio,Guarda    Seia    Teixeira    233    1 288,Personal trainer
25250201,Reginaldo Ferraz,Bragança    Macedo de Cavaleiros    Macedo de Cavaleiros    6 087     1 534,Programador / Desenvolvedor de software
21064333,Alana Sesimbra,Bragança    Bragança    Donai    416    1 391,Técnico de recursos humanos
38255050,�urea Pardo,Porto    Baião    Ancede    2 618     1 183,Notário
51826302,Yasmine Marroquim,Braga    Braga    Lamas    708    85,Designer gráfico
72987754,Elton Pedro,Vila Real    Valpaços    S. Pedro de Veiga de Lila    400    1 940,Operador logístico
48180061,Greg�rio Couto,Braga    Terras de Bouro Souto    564    398,Educador social
87114275,Florinda Salgado,Braga    Guimarães    Fermentões    4 137     384,Técnico ambiental
31609582,Get�lio Bogado,Viseu    Sta. Comba Dão    Couto do Mosteiro    1 275     1 590,Personal trainer
25727326,Naz�rio Patr�cio,Guarda    Sabugal    Vale das Éguas    48    403,Babysitter
75318841,Mait� Sousa,Faro    Tavira    Tavira (Sta. Maria)    6 672     13 509,Pintor
14158773,Neiva Bonilha,Beja    Castro Verde    S. Marcos da Ataboeira    373    10 339,Veterinário
18278000,Salom� Calheiros,Bragança    Alfândega da Fé    Vales    70    714,Cabeleireiro
21250500,Sebasti�o Bensa�de,Bragança    Moncorvo    Carviçais    882    6 419,Pescador
97181895,Odete Fernandes,Lisboa    Cascais    Carcavelos    20 037     437,Administrador de sistemas
45578147,Vilma Bessa,Coimbra    Penacova    Sazes do Lorvão    814    1 783,Operador logístico
17400440,Julieta Assis,Santarem    Ourém    Gondemaria    1 280     779,Cabeleireiro
54390725,�ngela Noronha,Bragança    Vimioso    Angueira    162    2 201,Gestor de produto
72597710,Cid�lia Madruga,Braga    Fafe    Quinchães    2 344     1 045,Soldador
44872655,Berta Colares,Viana do castelo    Ponte de Lima    Calheiros    1 047     889,Esteticista
18440668,Heidi Quintela,Guarda    Vila Nova de Foz Côa    Cedovim    434    3 076,Analista de dados
74076809,Yasmin Mourato,Vila Real    Sabrosa    Torre do Pinhão    404    1 451,Designer gráfico
92746726,Volney Outeiro,Braga    Barcelos    Quintiães    693    601,Veterinário
68257748,Fab�ola Galv�o,Açores    S. Roque do Pico    Sta. Luzia    472    3 069,Videógrafo
89809532,Luisa Seixas,Bragança    Vila Flor    Candoso    207    708,Pescador
34122117,Jocelina Sosa,Viseu    Penedono    Beselga    354    1 519,Relações públicas
46600947,Susete Rebou�as,Vila Real    Sabrosa    Passos    664    1 717,Rececionista de hotel
47781913,Irina Saloio,Madeira    Funchal    Imaculado Coração de Maria    6 951     135,Técnico de análises clínicas
30469823,R�mulo Semedo,Açores    Ponta Delgada    Ponta Delgada (S. José)    8 627     389,Assistente dentário
79527993,Vilma Moura,Leiria    Figueiró dos Vinhos    Bairradas    610    1 177,Médico
14866278,Isa�as Motta,Santarem    Entroncamento    N. S. de Fátima    (*)     (*),Esteticista
12266767,Maristela Proen�a,Castelo Branco    Covilhã    Vale Formoso    640    1 149,Maquinista
65180405,H�lio Marreiro,Aveiro    Oliveira do Bairro    Oliveira do Bairro    5 731     2 328,Especialista em marketing digital
11302168,Altair Caparica,Guarda    Almeida    Mido    59    700,Técnico administrativo
13885682,Dolores Vides,Leiria    Porto de Mós    Pedreiras    2 655     1 128,Bombeiro
40918338,Fernando Balsem�o,Guarda    Almeida    Parada    158    1 278,Animador turístico
83671194,Corn�lia Ram�rez,Braga    Póvoa de Lanhoso (N. S. do Amparo)    Campos    1 052     448,Gestor de marketing
